LeadID,LeadDateKey,CampaignKey,ChannelKey,SourceKey,RegionKey,AudienceKey,PreviousStatusKey,PreviousStatusLabel,CurrentStatusKey,CurrentStatusLabel,ReachedLead,ReachedMQL,ReachedSQL,ReachedOpportunity,ReachedClosedWon,IsClosedLost,IsClosedWon,PipelineAmount,RevenueAmount
L00633,20220511,4,4,10,3,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00670,20220512,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00800,20220512,4,4,10,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01991,20220512,11,4,10,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03061,20220512,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02933,20220513,15,1,2,2,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,15695
L00818,20220514,4,4,10,3,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02059,20220514,11,4,10,5,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,20509
L02891,20220514,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L03005,20220514,15,1,2,3,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01020,20220515,5,5,13,2,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L02016,20220515,11,4,10,3,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L02942,20220515,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00774,20220516,4,4,10,4,2,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,8694,0
L00992,20220516,5,5,13,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01724,20220516,9,2,6,2,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L01780,20220516,9,2,6,2,5,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02279,20220516,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02906,20220516,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02966,20220516,15,1,2,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00619,20220517,4,4,10,4,2,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,9238
L00666,20220517,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L03034,20220517,15,1,2,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03048,20220517,15,1,2,2,8,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,15812,0
L02945,20220518,15,1,2,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00625,20220519,4,4,10,2,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00819,20220519,4,4,10,5,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00940,20220519,5,5,13,2,8,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L01139,20220519,5,5,13,4,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01048,20220520,5,5,13,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02161,20220520,11,4,10,4,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L03046,20220520,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00648,20220521,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L02246,20220521,11,4,10,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01717,20220522,9,2,6,3,5,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00656,20220523,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00737,20220523,4,4,10,2,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00886,20220523,5,5,13,4,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01094,20220523,5,5,13,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01703,20220523,9,2,6,3,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L01713,20220523,9,2,6,2,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01783,20220523,9,2,6,5,5,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02051,20220523,11,4,10,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00814,20220524,4,4,10,2,2,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00960,20220524,5,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00852,20220525,4,4,10,5,2,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L01033,20220525,5,5,13,4,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00765,20220526,4,4,10,3,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00878,20220526,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00915,20220526,5,5,13,4,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01986,20220526,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02010,20220526,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02109,20220526,11,4,10,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02968,20220526,15,1,2,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00763,20220527,4,4,10,2,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01076,20220527,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02881,20220527,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L03015,20220527,15,1,2,2,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01142,20220528,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01644,20220528,9,2,6,2,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02286,20220528,11,4,10,5,8,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L01793,20220529,9,2,6,3,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L02125,20220529,11,4,10,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00592,20220530,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L02205,20220530,11,4,10,5,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00908,20220531,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02212,20220531,11,4,10,5,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02868,20220531,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L03004,20220531,15,1,2,3,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01084,20220601,5,5,13,4,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01709,20220601,9,2,6,3,5,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,16516,0
L00945,20220602,5,5,13,2,8,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L01802,20220602,9,2,6,3,5,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,14067
L02882,20220602,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02166,20220603,11,4,10,4,8,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,16511,0
L00718,20220604,4,4,10,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L02267,20220605,11,4,10,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02940,20220605,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00690,20220606,4,4,10,5,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00694,20220606,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00746,20220606,4,4,10,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00991,20220606,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00808,20220607,4,4,10,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00827,20220607,4,4,10,2,2,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L01003,20220607,5,5,13,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01654,20220607,9,2,6,2,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02873,20220607,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00611,20220608,4,4,10,2,2,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,11231
L00686,20220608,4,4,10,3,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01988,20220608,11,4,10,5,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01993,20220609,11,4,10,4,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02172,20220609,11,4,10,3,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02220,20220609,11,4,10,5,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02875,20220609,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00749,20220610,4,4,10,4,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01742,20220610,9,2,6,3,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L01803,20220610,9,2,6,2,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03047,20220610,15,1,2,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00929,20220612,5,5,13,4,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02076,20220612,11,4,10,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02897,20220612,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00701,20220613,4,4,10,2,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01037,20220613,5,5,13,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01635,20220613,9,2,6,3,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L02231,20220613,11,4,10,2,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02866,20220613,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00721,20220614,4,4,10,3,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00773,20220614,4,4,10,2,2,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,13203,0
L00858,20220614,5,5,13,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02021,20220614,11,4,10,4,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,15786
L02300,20220614,11,4,10,2,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00655,20220615,4,4,10,3,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02905,20220615,15,1,2,2,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00779,20220616,4,4,10,3,2,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,10183
L01092,20220616,5,5,13,4,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02040,20220616,11,4,10,5,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00999,20220617,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01034,20220617,5,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00813,20220618,4,4,10,2,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01117,20220618,5,5,13,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01671,20220618,9,2,6,3,5,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02193,20220620,11,4,10,4,8,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L02309,20220621,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02314,20220621,11,4,10,3,8,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L00698,20220622,4,4,10,3,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00752,20220622,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00836,20220622,4,4,10,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00884,20220622,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02005,20220622,11,4,10,5,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00587,20220623,4,4,10,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00660,20220623,4,4,10,2,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01133,20220623,5,5,13,2,8,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,22208,0
L01794,20220623,9,2,6,2,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L02219,20220623,11,4,10,4,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02932,20220623,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00974,20220624,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00985,20220624,5,5,13,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01700,20220624,9,2,6,2,5,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01740,20220624,9,2,6,2,5,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L02844,20220624,15,1,2,2,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00761,20220625,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01731,20220625,9,2,6,5,5,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02025,20220625,11,4,10,5,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02204,20220625,11,4,10,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02999,20220625,15,1,2,2,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02039,20220626,11,4,10,5,8,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,21092,0
L00600,20220627,4,4,10,2,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00817,20220627,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00923,20220627,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01056,20220627,5,5,13,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02293,20220627,11,4,10,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00933,20220628,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01685,20220628,9,2,6,5,5,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,13934,0
L02029,20220628,11,4,10,3,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L02103,20220628,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02041,20220630,11,4,10,2,8,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L02904,20220630,15,1,2,3,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,18898
L00834,20220702,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01643,20220702,9,2,6,5,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00742,20220703,4,4,10,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02141,20220703,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00826,20220704,4,4,10,5,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01103,20220704,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02087,20220704,11,4,10,2,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,22594
L02946,20220704,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01000,20220705,5,5,13,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01623,20220705,9,2,6,5,5,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,16391
L02239,20220705,11,4,10,4,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02271,20220705,11,4,10,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L03007,20220705,15,1,2,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00683,20220706,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L02068,20220706,11,4,10,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02165,20220706,11,4,10,2,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,21058
L01026,20220707,5,5,13,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01071,20220707,5,5,13,2,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02996,20220707,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L03021,20220707,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00731,20220708,4,4,10,2,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01081,20220708,5,5,13,4,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01720,20220708,9,2,6,3,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L01619,20220709,9,2,6,2,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L01757,20220709,9,2,6,5,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00652,20220710,4,4,10,4,2,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,6970,0
L01077,20220710,5,5,13,3,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01119,20220710,5,5,13,3,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L02892,20220710,15,1,2,2,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L03016,20220710,15,1,2,2,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L02074,20220712,11,4,10,3,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00771,20220713,4,4,10,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00775,20220713,4,4,10,4,2,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,11472,0
L01132,20220713,5,5,13,4,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01628,20220713,9,2,6,5,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03059,20220713,15,1,2,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03065,20220713,15,1,2,2,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,21613
L00727,20220714,4,4,10,4,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00856,20220714,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02886,20220714,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01680,20220715,9,2,6,3,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01096,20220716,5,5,13,4,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02912,20220716,15,1,2,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02960,20220717,15,1,2,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00810,20220718,4,4,10,3,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00984,20220718,5,5,13,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01010,20220718,5,5,13,4,8,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,16454,0
L01038,20220718,5,5,13,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02847,20220718,15,1,2,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02896,20220718,15,1,2,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03020,20220718,15,1,2,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00702,20220719,4,4,10,4,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02302,20220719,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02845,20220719,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02850,20220719,15,1,2,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00631,20220720,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L02153,20220720,11,4,10,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02221,20220720,11,4,10,2,8,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L02301,20220721,11,4,10,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00613,20220722,4,4,10,4,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01637,20220722,9,2,6,3,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01728,20220722,9,2,6,5,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02201,20220722,11,4,10,5,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02234,20220722,11,4,10,2,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00637,20220723,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01108,20220723,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02006,20220723,11,4,10,5,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00696,20220724,4,4,10,2,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01006,20220724,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00612,20220725,4,4,10,5,2,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L00868,20220725,5,5,13,3,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00951,20220725,5,5,13,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00966,20220725,5,5,13,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02138,20220725,11,4,10,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00857,20220726,5,5,13,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02054,20220726,11,4,10,5,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02860,20220726,15,1,2,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01616,20220727,9,2,6,5,5,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01660,20220727,9,2,6,5,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L00641,20220728,4,4,10,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01649,20220728,9,2,6,3,5,,,1,Lead,1,0,0,0,0,0,0,0,0
L01070,20220729,5,5,13,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02292,20220729,11,4,10,5,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00650,20220731,4,4,10,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L02828,20220731,15,1,2,2,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01679,20220801,9,2,6,3,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02273,20220801,11,4,10,2,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,23504
L00778,20220802,4,4,10,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00988,20220802,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01111,20220802,5,5,13,2,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02148,20220802,11,4,10,4,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04858,20220802,24,3,8,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L03008,20220803,15,1,2,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00614,20220804,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L02049,20220805,11,4,10,5,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02067,20220805,11,4,10,5,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02658,20220805,13,6,16,3,4,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,8684
L02955,20220805,15,1,2,2,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02990,20220805,15,1,2,3,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00639,20220806,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L02552,20220806,13,6,16,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L02834,20220806,15,1,2,2,8,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,23127
L01109,20220807,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01681,20220807,9,2,6,5,5,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02216,20220807,11,4,10,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L00767,20220808,4,4,10,5,2,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L02938,20220808,15,1,2,3,8,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L04840,20220808,24,3,8,5,4,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01105,20220809,5,5,13,4,8,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02972,20220809,15,1,2,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01120,20220810,5,5,13,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L01658,20220810,9,2,6,5,5,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02015,20220810,11,4,10,3,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02179,20220810,11,4,10,5,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L04908,20220810,24,3,8,5,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00764,20220811,4,4,10,3,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00828,20220811,4,4,10,5,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01114,20220812,5,5,13,3,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04811,20220812,24,3,8,5,4,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00697,20220813,4,4,10,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00914,20220813,5,5,13,2,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02084,20220813,11,4,10,4,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02682,20220813,13,6,16,5,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02859,20220813,15,1,2,2,8,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01062,20220814,5,5,13,4,8,,,1,Lead,1,0,0,0,0,0,0,0,0
L02197,20220814,11,4,10,3,8,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
